time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2024-11-25T18:20:13.389Z,56.4167,-156.849,26.1,2.5,ml,,,,0.63,ak,ak024f626n7e,2024-11-25T21:34:38.040Z,"97 km E of Chignik, Alaska",earthquake,,0.6,,,automatic,ak,ak
2024-11-25T18:11:22.798Z,65.5223,-149.3786,0,1.4,ml,,,,0.69,ak,ak024f624qhv,2024-11-25T18:15:03.628Z,"36 km E of Rampart, Alaska",earthquake,,1.1,,,automatic,ak,ak
2024-11-25T18:07:45.928Z,61.681,-148.1696,25.5,1.4,ml,,,,0.57,ak,ak024f623xf8,2024-11-25T18:10:17.861Z,"20 km SE of Chickaloon, Alaska",earthquake,,0.7,,,automatic,ak,ak
2024-11-25T18:02:54.890Z,19.151832580566,-155.36833190918,29.360000610352,1.95000005,md,38,198,0.08872,0.119999997,hv,hv74540917,2024-11-25T18:04:30.750Z,"12 km ESE of Pāhala, Hawaii",earthquake,0.58,0.920000017,0.360000014,6,automatic,hv,hv
2024-11-25T17:46:43.790Z,36.385333333333,-121.88066666667,16.21,1.22,md,11,203,0.123,0.03,nc,nc75090316,2024-11-25T18:52:17.037Z,"9 km NNE of Point Sur, CA",earthquake,0.88,0.69,0.297,8,reviewed,nc,nc
2024-11-25T17:27:06.532Z,31.562,-104.015,7.4585,1.7,ml,15,63,0,0.1,tx,tx2024xelb,2024-11-25T18:46:37.974Z,"34 km NW of Toyah, Texas",earthquake,0.60576261600727,0.52202938443175,0.1,13,reviewed,tx,tx
2024-11-25T17:23:02.880Z,31.66,-104.457,6.0999,2,ml,21,66,0,0.2,tx,tx2024xekx,2024-11-25T20:31:04.587Z,"57 km S of Whites City, New Mexico",earthquake,0.98757951166261,0.80104826530415,0.1,13,reviewed,tx,tx
2024-11-25T17:20:05.329Z,38.1316,37.8078,10,4.4,mwr,75,61,0.508,0.65,us,us7000nu33,2024-11-25T20:56:16.127Z,"7 km NW of Doğanşehir, Turkey",earthquake,3.55,1.866,0.057,30,reviewed,us,us
2024-11-25T17:16:19.700Z,38.812831878662,-122.85166931152,1.1799999475479,1.1,md,21,83,0.01218,0.03,nc,nc75090306,2024-11-25T17:59:30.678Z,"9 km NW of The Geysers, CA",earthquake,0.21,0.340000004,0.29,22,automatic,nc,nc
2024-11-25T17:07:17.230Z,34.219,-117.4648333,8.89,0.88,ml,24,62,0.02087,0.16,ci,ci40800047,2024-11-25T17:41:05.455Z,"6 km SE of Lytle Creek, CA",earthquake,0.26,0.3,0.108,9,reviewed,ci,ci
2024-11-25T17:01:13.510Z,34.2661667,-117.1536667,4.52,1.72,ml,55,49,0.073,0.22,ci,ci37690548,2024-11-26T21:52:34.329Z,"4 km ENE of Lake Arrowhead, CA",earthquake,0.24,0.58,0.132,39,reviewed,ci,ci
2024-11-25T17:01:09.730Z,34.2666667,-117.1503333,4.8,1.69,ml,69,24,0.07266,0.14,ci,ci40800039,2024-11-26T21:45:43.480Z,"4 km ENE of Lake Arrowhead, CA",earthquake,0.12,0.46,0.142,28,reviewed,ci,ci
2024-11-25T17:00:23.350Z,34.2643333,-117.1508333,5.21,1.5,ml,61,49,0.07055,0.14,ci,ci40800031,2024-11-26T21:34:05.860Z,"4 km ENE of Lake Arrowhead, CA",earthquake,0.15,0.38,0.138,59,reviewed,ci,ci
2024-11-25T16:55:10.430Z,38.832668304443,-122.80100250244,1.5499999523163,0.51,md,6,116,0.01011,0,nc,nc75090296,2024-11-25T16:56:44.524Z,"7 km WNW of Cobb, CA",earthquake,0.59,1.64999998,0.32,8,automatic,nc,nc
2024-11-25T16:55:01.040Z,38.841667175293,-122.83116912842,1.1100000143051,0.83,md,16,109,0.004563,0.01,nc,nc75090291,2024-11-25T16:56:39.517Z,"10 km WNW of Cobb, CA",earthquake,0.22,0.479999989,0.24,18,automatic,nc,nc
2024-11-25T16:54:40.680Z,46.847333333333,-121.93916666667,9.73,0.76,ml,26,88,0.008704,0.08,uw,uw62061281,2024-11-25T19:36:59.890Z,"12 km NE of Ashford, Washington",earthquake,0.25,0.32,0.13333006814857,16,reviewed,uw,uw
2024-11-25T16:53:44.641Z,60.4732,-151.0424,43.9,1.4,ml,,,,0.22,ak,ak024f616x1c,2024-11-25T16:55:07.439Z,"1 km SSE of Soldotna, Alaska",earthquake,,1.4,,,automatic,ak,ak
2024-11-25T16:53:44.540Z,38.825832366943,-122.76633453369,1.9900000095367,0.21,md,8,125,0.00541,0.02,nc,nc75090281,2024-11-25T17:27:17.466Z,"4 km WNW of Cobb, CA",earthquake,0.49,0.699999988,0.08,8,automatic,nc,nc
2024-11-25T16:52:31.590Z,38.842834472656,-122.83083343506,0.99000000953674,0.78,md,9,118,0.005584,0.01,nc,nc75090276,2024-11-25T17:17:19.394Z,"10 km WNW of Cobb, CA",earthquake,0.36,0.540000021,0.24,11,automatic,nc,nc
2024-11-25T16:50:10.290Z,58.2335,-155.138,-1.39,-0.7,ml,4,225,0.05446,0.06,av,av93027429,2024-11-26T03:13:20.940Z,"84 km NNW of Karluk, Alaska",earthquake,0.44,4.93,0.17310999782657,4,reviewed,av,av
2024-11-25T16:32:53.130Z,63.2798,-151.0577,4.4,2.7,ml,,,,0.93,ak,ak024f612fp0,2024-11-25T17:34:55.892Z,"44 km SE of Denali National Park, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2024-11-25T16:30:59.949Z,61.098,-141.3945,19.3,1.7,ml,,,,0.8,ak,ak024f6120qy,2024-11-25T16:32:48.149Z,"90 km ESE of McCarthy, Alaska",earthquake,,0.2,,,automatic,ak,ak
2024-11-25T16:30:14.750Z,44.525833333333,-114.6845,4.65,1.34,ml,12,84,0.4354,0.22,mb,mb90066963,2024-11-26T15:12:48.700Z,"36 km W of Challis, Idaho",earthquake,0.46,2.29,0.24695896640505,16,reviewed,mb,mb
2024-11-25T16:25:29.220Z,46.852,-121.75683333333,1.42,0.6,ml,23,73,0.02315,0.07,uw,uw62061276,2024-11-25T22:18:00.670Z,"23 km ENE of Ashford, Washington",earthquake,0.17,0.41,0.22243028730422,12,reviewed,uw,uw
2024-11-25T16:21:56.720Z,19.1875,-155.36683654785,30.329999923706,1.88999999,md,36,180,0.05756,0.109999999,hv,hv74540837,2024-11-25T16:23:43.790Z,"11 km E of Pāhala, Hawaii",earthquake,0.62,0.589999974,0.0299999993,3,automatic,hv,hv
2024-11-25T16:10:09.130Z,35.7023333,-117.5073333,10.89,0.57,ml,15,75,0.07755,0.19,ci,ci40799991,2024-11-27T19:42:06.202Z,"12 km SW of Searles Valley, CA",earthquake,0.42,1.16,0.113,4,reviewed,ci,ci
2024-11-25T16:09:01.112Z,64.6547,-149.0919,14.4,1.1,ml,,,,0.31,ak,ak024f60xe67,2024-11-25T16:10:22.609Z,"5 km NNE of Four Mile Road, Alaska",earthquake,,0.3,,,automatic,ak,ak
2024-11-25T16:08:47.760Z,60.042333333333,-153.07983333333,-1.9,-0.64,ml,5,102,0.01713,0.06,av,av93378698,2024-11-26T02:30:08.450Z,"64 km ENE of Pedro Bay, Alaska",earthquake,0.2,3.73,0.25256473678405,5,reviewed,av,av
2024-11-25T15:45:25.995Z,-23.9684,-66.9633,227.174,4.4,mb,22,96,1.506,0.65,us,us6000p7l4,2024-11-25T16:19:02.040Z,"71 km WNW of San Antonio de los Cobres, Argentina",earthquake,11.4,11.834,0.239,8,reviewed,us,us
2024-11-25T15:42:03.640Z,36.506332397461,-121.03949737549,7.789999961853,1.83,md,15,130,0.05308,0.18,nc,nc75090266,2024-11-25T16:09:31.922Z,"10 km ESE of Pinnacles, CA",earthquake,0.73,1.25,0.16,11,automatic,nc,nc
2024-11-25T15:37:42.620Z,29.3494,141.1387,115.461,5.2,mb,63,150,2.427,1,us,us6000p7l3,2024-11-25T15:53:16.040Z,"Izu Islands, Japan region",earthquake,9.34,8.794,0.065,78,reviewed,us,us
2024-11-25T15:36:35.640Z,58.260833333333,-155.11866666667,3.29,-0.44,ml,8,105,0.04609,0.16,av,av93378643,2024-11-26T01:50:31.630Z,"86 km NNW of Karluk, Alaska",earthquake,0.37,0.9,0.15559272753498,9,reviewed,av,av
2024-11-25T15:35:22.600Z,20.030666666667,-155.93666666667,1.64,2.18,ml,19,208,0.1569,0.16,hv,hv74540807,2024-11-26T03:36:50.730Z,"12 km WNW of Puako, Hawaii",earthquake,0.61,0.46,0.12850973993827,17,reviewed,hv,hv
2024-11-25T15:23:28.030Z,54.767,-163.98683333333,4.63,0.31,ml,6,104,0.04498,0.19,av,av93027424,2024-11-26T02:02:15.820Z,"38 km WSW of False Pass, Alaska",earthquake,0.61,1.52,0.1111325855999,6,reviewed,av,av
2024-11-25T15:20:52.420Z,36.236167907715,-120.80833435059,6.5199999809265,2.79,md,49,73,0.02102,0.17,nc,nc75090256,2024-11-25T15:42:17.737Z,"22 km ENE of San Lucas, CA",earthquake,0.29,0.639999986,0.14,64,automatic,nc,nc
2024-11-25T15:20:03.682Z,60.93,-141.0381,3.7,1.9,ml,,,,1,ak,ak024f60ebn4,2024-11-25T15:22:23.986Z,"115 km ESE of McCarthy, Alaska",earthquake,,0.3,,,automatic,ak,ak
2024-11-25T15:13:28.128Z,-22.1515,-175.5523,164.535,4.7,mb,25,166,6.092,0.66,us,us6000p7ky,2024-11-25T15:28:59.040Z,"108 km SW of ‘Ohonua, Tonga",earthquake,15.87,12.008,0.108,26,reviewed,us,us
2024-11-25T15:13:12.990Z,34.006,-117.1901667,10.48,0.81,ml,35,66,0.07096,0.18,ci,ci40799959,2024-11-25T17:56:10.067Z,"6 km S of Redlands, CA",earthquake,0.23,0.6,0.114,11,reviewed,ci,ci
2024-11-25T15:07:07.200Z,35.6978333,-117.513,9.83,0.94,ml,26,70,0.07969,0.17,ci,ci40799951,2024-11-25T15:28:55.801Z,"12 km SW of Searles Valley, CA",earthquake,0.25,0.59,0.069,8,reviewed,ci,ci
2024-11-25T14:59:33.177Z,61.7695,-151.686,98,2.2,ml,,,,0.43,ak,ak024f601b8p,2024-11-25T15:15:29.040Z,"28 km SSW of Skwentna, Alaska",earthquake,,0.6,,,automatic,ak,ak
2024-11-25T14:53:47.640Z,59.987333333333,-153.06283333333,0.78,-0.43,ml,5,151,0.03067,0.08,av,av93378608,2024-11-26T01:45:15.080Z,"62 km ENE of Pedro Bay, Alaska",earthquake,0.3,1.09,0.12717820882025,5,reviewed,av,av
2024-11-25T14:52:57.370Z,60.043666666667,-153.09066666667,-2.57,-0.6,ml,6,100,0.01931,0.13,av,av93378598,2024-11-26T01:38:33.190Z,"63 km ENE of Pedro Bay, Alaska",earthquake,0.25,1.92,0.25046849637375,6,reviewed,av,av
2024-11-25T14:48:08.870Z,46.886666666667,-112.52383333333,7.94,1.34,ml,10,114,0.05346,0.09,mb,mb90066888,2024-11-25T21:53:01.670Z,"14 km ESE of Lincoln, Montana",earthquake,0.4,0.69,0.20219671318918,14,reviewed,mb,mb
2024-11-25T14:33:45.810Z,34.2708333,-117.5293333,4.47,1.34,ml,51,47,0.05349,0.2,ci,ci40799903,2024-11-25T15:29:54.540Z,"3 km WNW of Lytle Creek, CA",earthquake,0.2,0.36,0.16,27,reviewed,ci,ci
2024-11-25T14:33:42.650Z,19.338,-155.48883333333,7.32,1.42,ml,47,46,0.04515,0.11,hv,hv74540762,2024-11-25T18:30:49.510Z,"14 km N of Pāhala, Hawaii",earthquake,0.3,0.93,0.27884713337073,27,reviewed,hv,hv
2024-11-25T14:29:03.910Z,38.82149887085,-122.78333282471,1.1599999666214,0.93,md,7,146,0.01643,0.01,nc,nc75090246,2024-11-25T15:09:27.515Z,"5 km W of Cobb, CA",earthquake,0.65,0.800000012,0.34,8,automatic,nc,nc
2024-11-25T14:26:44.330Z,36.238834381104,-120.80633544922,5.8899998664856,1.64,md,21,115,0.02325,0.11,nc,nc75090241,2024-11-25T14:57:18.427Z,"23 km ENE of San Lucas, CA",earthquake,0.35,0.49000001,0.23,13,automatic,nc,nc
2024-11-25T14:23:28.670Z,58.115,-155.228,2.55,-0.17,ml,7,152,0.03931,0.09,av,av93027419,2024-11-26T01:12:40.810Z,"76 km NW of Karluk, Alaska",earthquake,0.31,0.49,0.11925824474582,7,reviewed,av,av
2024-11-25T14:14:56.070Z,38.83483505249,-122.88116455078,2.4000000953674,0.85,md,11,125,0.003826,0.03,nc,nc75090236,2024-11-25T14:47:16.361Z,"12 km E of Cloverdale, CA",earthquake,0.36,0.460000008,0.18,13,automatic,nc,nc
2024-11-25T14:12:53.170Z,19.276666641235,-155.41383361816,28.889999389648,1.90999997,md,31,70,0.0419,0.119999997,hv,hv74540732,2024-11-25T14:14:25.560Z,"10 km NE of Pāhala, Hawaii",earthquake,0.54,0.680000007,0.319999993,3,automatic,hv,hv
2024-11-25T14:10:31.481Z,-14.9619,-172.7169,85.402,4.8,mb,21,135,1.384,0.75,us,us6000p7ks,2024-11-25T15:16:54.044Z,"136 km SSW of Gataivai, Samoa",earthquake,13.52,14.027,0.143,19,reviewed,us,us
2024-11-25T14:08:34.530Z,38.835166931152,-122.88133239746,2.7699999809265,1.37,md,16,124,0.003472,0.01,nc,nc75090231,2024-11-25T14:37:18.297Z,"12 km E of Cloverdale, CA",earthquake,0.38,0.519999981,0.19,18,automatic,nc,nc
2024-11-25T14:08:11.960Z,38.834999084473,-122.87899780273,2.2699999809265,2.29,md,45,44,0.00474,0.05,nc,nc75090226,2024-11-25T14:27:17.227Z,"12 km NW of The Geysers, CA",earthquake,0.17,0.25,0.2,46,automatic,nc,nc
2024-11-25T13:59:42.610Z,38.792331695557,-122.77983093262,1.960000038147,0.74,md,7,171,0.006376,0.01,nc,nc75090216,2024-11-25T14:17:18.159Z,"3 km NW of The Geysers, CA",earthquake,0.61,0.939999998,0.27,9,automatic,nc,nc
2024-11-25T13:32:20.394Z,60.0515,-152.2319,85.7,1.4,ml,,,,0.28,ak,ak024f5za2bb,2024-11-25T13:34:25.923Z,"30 km WNW of Happy Valley, Alaska",earthquake,,0.7,,,automatic,ak,ak
2024-11-25T13:24:03.951Z,31.656,-104.456,5.4846,1.3,ml,19,81,0,0.2,tx,tx2024xedb,2024-11-25T20:10:14.467Z,"58 km S of Whites City, New Mexico",earthquake,0.74440992459271,0.64623871257415,0.2,15,reviewed,tx,tx
2024-11-25T13:15:13.070Z,58.196833333333,-155.2665,2.44,-0.12,ml,6,133,0.03519,0.06,av,av93378508,2024-11-26T01:29:55.770Z,"84 km NW of Karluk, Alaska",earthquake,0.2,0.71,0.25784869386238,6,reviewed,av,av
2024-11-25T13:12:20.386Z,58.2015,-155.2564,1.3,0.8,ml,,,,0.19,ak,ak024f5z5rzq,2024-11-26T01:24:14.140Z,"84 km NW of Karluk, Alaska",earthquake,,1.3,,,automatic,ak,ak
2024-11-25T13:11:51.310Z,58.199333333333,-155.26816666667,2.74,0.22,ml,12,49,0.03349,0.08,av,av93378498,2024-11-26T01:19:02.680Z,"85 km NW of Karluk, Alaska",earthquake,0.2,0.32,0.39956706308789,13,reviewed,av,av
2024-11-25T13:10:46.190Z,18.8515,-66.434833333333,45.91,2.92,md,19,229,0.3831,0.23,pr,pr71466828,2024-11-25T13:31:34.530Z,"43 km N of Tierras Nuevas Poniente, Puerto Rico",earthquake,0.87,2.08,0.12421339214697,11,reviewed,pr,pr
2024-11-25T13:09:48.446Z,64.9837,-148.8323,17.3,1.2,ml,,,,0.19,ak,ak024f5z570c,2024-11-25T13:11:08.171Z,"30 km SE of Minto, Alaska",earthquake,,0.6,,,automatic,ak,ak
2024-11-25T13:05:44.946Z,31.662,-104.46,5.3821,1.5,ml,18,71,0,0.2,tx,tx2024xecl,2024-11-25T19:48:52.337Z,"57 km S of Whites City, New Mexico",earthquake,1.1017930676812,0.95311442971174,0.2,13,reviewed,tx,tx
2024-11-25T13:02:55.170Z,19.4495,-155.482,8.33,1.84,ml,39,48,0.04056,0.12,hv,hv74540657,2024-11-25T18:21:24.880Z,"26 km W of Volcano, Hawaii",earthquake,0.31,0.63,0.22546981546443,26,reviewed,hv,hv
2024-11-25T12:49:30.204Z,31.687,-104.354,7.843,1.6,ml,25,67,0.1,0.1,tx,tx2024xebx,2024-11-25T16:40:09.244Z,"54 km S of Whites City, New Mexico",earthquake,0.58614709121849,1.0331971906954,0.1,41,reviewed,tx,tx
2024-11-25T12:41:06.773Z,39.7274,-119.7842,8.8,1,ml,14,155.76,0.107,0.1166,nn,nn00887915,2024-11-25T15:38:47.008Z,"10 km NW of Spanish Springs, Nevada",earthquake,,2.1,0.32,6,reviewed,nn,nn
2024-11-25T12:31:00.330Z,58.177166666667,-155.2925,-0.38,-0.53,ml,7,160,0.03795,0.08,av,av93378468,2024-11-26T01:01:27.690Z,"84 km NW of Karluk, Alaska",earthquake,0.26,3.5,0.37613094414191,8,reviewed,av,av
2024-11-25T12:25:16.400Z,58.193166666667,-155.27366666667,2.26,0.8,ml,8,138,0.0334,0.16,av,av93027414,2024-11-26T00:56:11.150Z,"84 km NW of Karluk, Alaska",earthquake,0.35,0.72,0.29114244306803,8,reviewed,av,av
2024-11-25T12:25:05.680Z,58.1997,-155.2502,0,0.9,ml,,,,0.15,ak,ak024f5yn3k8,2024-11-26T00:53:15.260Z,"84 km NW of Karluk, Alaska",earthquake,,3.8,,,automatic,ak,ak
2024-11-25T12:24:32.120Z,35.6526667,-117.5076667,4.38,0.49,ml,18,58,0.06949,0.15,ci,ci40799879,2024-11-25T15:30:30.672Z,"16 km ENE of Ridgecrest, CA",earthquake,0.23,0.59,0.08,7,reviewed,ci,ci
2024-11-25T12:16:57.848Z,63.5882,-149.7024,122,1.9,ml,,,,0.42,ak,ak024f5yla4b,2024-11-25T12:18:48.906Z,"42 km WSW of Denali Park, Alaska",earthquake,,0.7,,,automatic,ak,ak
2024-11-25T12:16:13.400Z,58.177666666667,-155.35183333333,1.56,-0.04,ml,11,81,0.03478,0.08,av,av93378453,2024-11-26T00:45:07.980Z,"86 km NW of Karluk, Alaska",earthquake,0.19,0.63,0.13622303802698,11,reviewed,av,av
2024-11-25T12:13:43.903Z,-17.3467,-178.7404,534.945,4.6,mb,41,51,2.005,0.99,us,us6000p7kh,2024-11-25T13:09:59.040Z,"220 km ENE of Levuka, Fiji",earthquake,12.22,9.345,0.087,39,reviewed,us,us
2024-11-25T12:10:42.810Z,33.5106667,-116.5436667,11.8,0.44,ml,26,80,0.05144,0.14,ci,ci40799871,2024-11-25T19:26:55.415Z,"13 km ESE of Anza, CA",earthquake,0.22,0.41,0.184,6,reviewed,ci,ci
2024-11-25T12:10:22.980Z,33.5095,-116.5421667,11.51,-0.18,ml,12,81,0.05229,0.14,ci,ci37690380,2024-11-25T19:27:16.027Z,"13 km ESE of Anza, CA",earthquake,0.31,0.75,0.134,7,reviewed,ci,ci
2024-11-25T12:09:58.815Z,65.8973,-150.0527,3.9,1.5,ml,,,,0.78,ak,ak024f5yjs7d,2024-11-25T12:13:16.967Z,"44 km N of Rampart, Alaska",earthquake,,0.3,,,automatic,ak,ak
2024-11-25T12:08:30.444Z,61.6524,-148.0336,18.1,1.2,ml,,,,0.21,ak,ak024f5yjias,2024-11-25T12:09:51.809Z,"26 km SW of Glacier View, Alaska",earthquake,,0.2,,,automatic,ak,ak
2024-11-25T12:01:58.560Z,32.5321667,-115.6286667,8.94,1.64,ml,23,71,0.04024,0.15,ci,ci40799863,2024-11-25T18:46:50.150Z,"7 km SW of Progreso, B.C., MX",earthquake,0.24,0.56,0.154,14,reviewed,ci,ci
2024-11-25T11:50:14.950Z,66.246,-157.367,9.4,2.3,ml,,,,0.26,ak,ak024f5y71kb,2024-11-25T11:57:35.590Z,"72 km S of Shungnak, Alaska",earthquake,,0.2,,,automatic,ak,ak
2024-11-25T11:44:21.472Z,60.2933,-150.7897,19.8,1.4,ml,,,,1.5,ak,ak024f5y5rs3,2024-11-25T11:46:04.496Z,"23 km S of Funny River, Alaska",earthquake,,0.5,,,automatic,ak,ak
2024-11-25T11:35:55.890Z,38.827667236328,-122.79467010498,2.4100000858307,1.02,md,9,75,0.01125,0.01,nc,nc75090191,2024-11-25T11:54:29.129Z,"6 km WNW of Cobb, CA",earthquake,0.53,1.16999996,0.1,13,automatic,nc,nc
2024-11-25T11:31:19.680Z,33.8655,-117.0491667,14.09,0.85,ml,36,46,0.13,0.18,ci,ci40799847,2024-11-26T19:15:12.675Z,"10 km SW of Beaumont, CA",earthquake,0.23,0.65,0.197,15,reviewed,ci,ci
2024-11-25T11:06:11.570Z,57.065,-135.71083333333,6.11,-0.87,ml,4,138,0.008651,0.08,av,av93027409,2024-11-26T00:39:31.380Z,"23 km W of Sitka, Alaska",earthquake,0.78,0.61,0.22309733765097,4,reviewed,av,av
2024-11-25T11:00:11.980Z,46.848833333333,-121.94016666667,9.75,0.59,ml,23,86,0.009284,0.08,uw,uw62061266,2024-11-25T19:30:31.470Z,"12 km NE of Ashford, Washington",earthquake,0.25,0.37,0.13667508093561,13,reviewed,uw,uw
2024-11-25T10:57:43.077Z,60.6196,-147.6901,15.7,1.3,ml,,,,0.31,ak,ak024f5xn65f,2024-11-25T11:00:20.028Z,"57 km ESE of Whittier, Alaska",earthquake,,0.3,,,automatic,ak,ak
2024-11-25T10:47:25.420Z,17.942833333333,-66.798333333333,9.73,3.12,md,19,199,0.07281,0.21,pr,pr71466818,2024-11-25T13:17:17.040Z,"6 km SSE of Indios, Puerto Rico",earthquake,0.51,0.59,0.020316785234789,8,reviewed,pr,pr
2024-11-25T10:47:16.060Z,58.167833333333,-155.39533333333,25.67,-0.36,ml,10,81,0.05529,0.23,av,av93027404,2024-11-26T00:36:00.280Z,"86 km NW of Karluk, Alaska",earthquake,0.99,1.32,0.31360567799192,9,reviewed,av,av
2024-11-25T10:46:03.418Z,-6.0377,147.2496,59.696,4.4,mb,36,52,3.346,0.95,us,us6000p7k6,2024-11-25T13:36:47.040Z,"80 km NNE of Lae, Papua New Guinea",earthquake,8.09,8.411,0.104,27,reviewed,us,us
2024-11-25T10:45:44.710Z,37.907165527344,-122.29016876221,4.1999998092651,2.36,md,54,53,0.04407,0.1,nc,nc75090181,2024-11-27T02:55:51.863Z,"1 km WSW of Kensington, CA",earthquake,0.15,0.300000012,0.14,53,automatic,nc,nc
2024-11-25T10:44:48.750Z,19.221000671387,-155.47250366211,29,1.77999997,md,16,182,0.07275,0.100000001,hv,hv74540547,2024-11-25T10:46:29.000Z,"2 km NNE of Pāhala, Hawaii",earthquake,0.74,0.769999981,0.0399999991,3,automatic,hv,hv
2024-11-25T10:41:02.760Z,33.971,-116.6878333,16.42,1.23,ml,68,25,0.07506,0.14,ci,ci40799831,2024-11-25T15:33:00.070Z,"11 km ENE of Cabazon, CA",earthquake,0.12,0.35,0.178,26,reviewed,ci,ci
2024-11-25T10:40:34.960Z,19.251333236694,-155.39416503906,30.409999847412,2.08999991,md,51,114,0.01411,0.140000001,hv,hv74540537,2024-11-25T10:42:18.260Z,"10 km ENE of Pāhala, Hawaii",earthquake,0.37,0.460000008,0.239999995,9,automatic,hv,hv
2024-11-25T10:40:23.530Z,57.038166666667,-135.657,8.15,-0.8,ml,4,298,0.02908,0.18,av,av93027399,2024-11-26T00:28:28.170Z,"19 km W of Sitka, Alaska",earthquake,2.12,0.99,0.19498195210136,4,reviewed,av,av
2024-11-25T10:34:08.668Z,31.664,-104.183,7.0868,1.9,ml,22,58,0.1,0.1,tx,tx2024xdxl,2024-11-25T13:06:24.236Z,"53 km NW of Toyah, Texas",earthquake,0.51469940496583,0.62910316390854,0.2,14,reviewed,tx,tx
2024-11-25T10:32:13.180Z,18.004,-66.819666666667,14.11,2.04,md,8,157,0.05596,0.15,pr,pr71466813,2024-11-25T10:52:44.680Z,"1 km N of Indios, Puerto Rico",earthquake,0.63,1.13,0.166867325892,5,reviewed,pr,pr
2024-11-25T10:15:09.976Z,61.3332,-149.6701,17.6,0.9,ml,,,,0.41,ak,ak024f5xe3it,2024-11-25T10:18:13.788Z,"5 km WNW of Eagle River, Alaska",earthquake,,0.2,,,automatic,ak,ak
2024-11-25T10:13:58.020Z,38.791000366211,-122.7799987793,3.3199999332428,0.74,md,10,97,0.00656,0.02,nc,nc75090176,2024-11-25T10:34:28.566Z,"3 km NW of The Geysers, CA",earthquake,0.39,1.08000004,0.49,10,automatic,nc,nc
2024-11-25T10:00:17.860Z,60.040833333333,-153.06483333333,0.92,-0.56,ml,5,135,0.01658,0.09,av,av93378413,2024-11-26T00:14:03.980Z,"64 km ENE of Pedro Bay, Alaska",earthquake,0.38,0.35,0.34622254648353,5,reviewed,av,av
2024-11-25T09:56:19.760Z,19.179000854492,-155.47315979004,32.889999389648,1.76999998,md,37,90,0.02568,0.100000001,hv,hv74540497,2024-11-25T09:57:53.830Z,"2 km SSE of Pāhala, Hawaii",earthquake,0.69,0.779999971,0.0599999987,5,automatic,hv,hv
2024-11-25T09:56:16.180Z,17.980333333333,-66.827166666667,15.7,2.45,md,12,151,0.03995,0.13,pr,pr71466803,2024-11-25T11:07:22.980Z,"1 km SSW of Indios, Puerto Rico",earthquake,0.4,0.54,0.03788215459821,8,reviewed,pr,pr
2024-11-25T09:46:57.650Z,35.891,-117.662,9.75,-0.13,ml,6,98,0.05756,0.11,ci,ci37690620,2024-11-27T19:36:11.167Z,"23 km ESE of Little Lake, CA",earthquake,0.37,1.03,0.229,4,reviewed,ci,ci
2024-11-25T09:46:17.920Z,35.601,-117.4141667,3.94,1.15,ml,22,76,0.04174,0.15,ci,ci40799823,2024-11-27T19:36:01.168Z,"18 km S of Trona, CA",earthquake,0.22,0.4,0.216,8,reviewed,ci,ci
2024-11-25T09:45:16.700Z,38.801166534424,-122.77899932861,1.25,1.3,md,21,67,0.01059,0.04,nc,nc75090166,2024-11-25T10:09:29.400Z,"3 km NNW of The Geysers, CA",earthquake,0.23,0.330000013,0.22,21,automatic,nc,nc
2024-11-25T09:27:38.360Z,34.2673333,-117.1486667,4.68,1.23,ml,70,29,0.07294,0.16,ci,ci40799815,2024-11-26T20:34:38.750Z,"4 km ENE of Lake Arrowhead, CA",earthquake,0.15,0.43,0.15,41,reviewed,ci,ci
2024-11-25T09:12:10.710Z,37.307666666667,-121.4785,6.91,0.88,md,17,78,0.06056,0.06,nc,nc75090161,2024-11-25T20:47:18.843Z,"25 km NE of Morgan Hill, CA",earthquake,0.21,0.6,0.137,16,reviewed,nc,nc
2024-11-25T09:02:01.510Z,54.633333333333,-163.68766666667,5.69,0.71,ml,7,256,0.03401,0.22,av,av93027394,2024-11-26T00:17:30.040Z,"30 km SW of False Pass, Alaska",earthquake,1.22,0.74,0.39566968242598,7,reviewed,av,av
2024-11-25T08:56:48.970Z,54.086333333333,-165.96066666667,18.88,0,ml,9,207,0.0115,0.23,av,av93378363,2024-11-25T23:36:52.220Z,"13 km WSW of Akutan, Alaska",earthquake,1.52,0.92,0.33259013365238,9,reviewed,av,av
2024-11-25T08:55:56.617Z,62.9898,-151.0178,121.8,1.4,ml,,,,0.38,ak,ak024f5wfwjx,2024-11-25T08:58:50.359Z,"56 km NNW of Petersville, Alaska",earthquake,,2.2,,,automatic,ak,ak
2024-11-25T08:47:14.530Z,46.939833333333,-119.59483333333,0.17,1.32,ml,29,55,0.06735,0.2,uw,uw62061256,2024-11-25T18:43:37.800Z,"5 km NNE of Royal City, Washington",earthquake,0.23,0.53,0.20854209323181,26,reviewed,uw,uw
2024-11-25T08:41:58.150Z,33.472,-116.783,2.34,0.82,ml,54,26,0.03773,0.2,ci,ci40799807,2024-11-25T15:33:02.820Z,"8 km ENE of Aguanga, CA",earthquake,0.14,0.28,0.117,25,reviewed,ci,ci
